complaint_id,date,time,district,category,priority,status,description,resolution_days,latitude,longitude,upvotes
SV-2024-00118,2024-09-16,10:41,North,Safety,High,Resolved,Abandoned vehicle blocking emergency access lane on Oak Avenue.,13.0,37.811899,-122.408789,10
SV-2024-00107,2024-09-16,20:24,West,Water Supply,High,Resolved,Visible pipe leakage causing water wastage near Police Station.,3.6,37.770441,-122.471036,17
SV-2024-00598,2024-09-17,17:44,West,Electricity,High,In Progress,Frequent power fluctuations in West district damaging appliances.,,37.754548,-122.459739,1
SV-2024-01465,2024-09-18,14:53,East,Electricity,High,Resolved,Frequent power fluctuations in East district damaging appliances.,5.8,37.788608,-122.372397,10
SV-2024-00601,2024-09-18,07:06,East,Parks,Medium,Open,Poor maintenance of East Community Park; overgrown grass.,,37.777028,-122.361858,0
SV-2024-00633,2024-09-18,15:25,Central,Safety,High,In Progress,Crumbling boundary wall near City Hall poses imminent collapse risk.,,37.750397,-122.422805,57
SV-2024-01957,2024-09-18,13:01,South,Electricity,Medium,Open,Power outage on Park Road for 8 hours with no update from utility.,,37.70729,-122.426328,29
SV-2024-01188,2024-09-19,17:28,Harbor,Electricity,Medium,In Progress,Power outage on Park Road for 5 hours with no update from utility.,,37.726133,-122.412142,13
SV-2024-01441,2024-09-19,16:04,North,Noise,Low,Resolved,Loud music from commercial venue on Maple Drive disturbing residents at night.,21.9,37.833492,-122.423131,2
SV-2024-01631,2024-09-19,21:50,North,Safety,Critical,In Progress,Stray dogs attacking pedestrians near SmartVille School.,,37.804586,-122.431009,29
SV-2024-00642,2024-09-19,07:57,South,Safety,Low,Resolved,Abandoned vehicle blocking emergency access lane on Green Lane.,51.8,37.72048,-122.409702,7
SV-2024-01960,2024-09-20,07:56,East,Garbage,Medium,In Progress,Decomposing waste near Community Center causing foul odour.,,37.750217,-122.32766,2
SV-2024-01272,2024-09-20,16:21,North,Electricity,Low,Resolved,Frequent power fluctuations in North district damaging appliances.,44.4,37.828515,-122.43162,1
SV-2024-00239,2024-09-21,19:59,Harbor,Roads,Medium,Open,Bridge surface cracking on Main Street near Harbor area.,,37.756557,-122.38435,28
SV-2024-00493,2024-09-21,09:43,North,Water Supply,High,Closed,No water supply for 12 hours in Central Boulevard area.,0.9,37.812763,-122.410563,32
SV-2024-00194,2024-09-21,15:05,East,Water Supply,High,Resolved,Visible pipe leakage causing water wastage near Community Center.,0.3,37.76541,-122.332928,13
SV-2024-00896,2024-09-22,11:26,South,Roads,Medium,Resolved,Large pothole on Commerce Way causing vehicle damage and safety risk.,19.0,37.69274,-122.414211,4
SV-2024-00049,2024-09-22,16:19,East,Safety,Low,In Progress,Abandoned vehicle blocking emergency access lane on Maple Drive.,,37.748557,-122.348182,2
SV-2024-00621,2024-09-23,12:19,South,Water Supply,High,Resolved,Main water pipeline burst near SmartVille Station; flooding the road.,3.3,37.715721,-122.41654,5
SV-2024-00681,2024-09-23,19:56,West,Roads,Low,Open,Bridge surface cracking on Park Road near West area.,,37.778175,-122.489625,2
SV-2024-00548,2024-09-23,11:33,North,Roads,High,Open,Road surface severely deteriorated near SmartVille Hospital; urgent repair needed.,,37.79068,-122.397095,4
SV-2024-00828,2024-09-24,10:07,East,Noise,Low,In Progress,Heavy industrial machinery noise from East factory during quiet hours.,,37.809938,-122.362863,0
SV-2024-01461,2024-09-25,18:04,North,Roads,High,Closed,Collapsed pavement on Pine Avenue blocking one lane of traffic.,5.6,37.825883,-122.445007,36
SV-2024-01888,2024-09-25,08:32,Central,Safety,Critical,Resolved,Crumbling boundary wall near Fire Station poses imminent collapse risk.,2.2,37.735047,-122.420068,152
SV-2024-00030,2024-09-26,08:26,West,Electricity,High,Closed,Streetlight not working near Fire Station creating a dark and unsafe area.,3.2,37.744523,-122.487572,2
SV-2024-00596,2024-09-26,17:35,Central,Water Supply,Low,In Progress,Brown discoloured water from taps on Main Street.,,37.758729,-122.419723,0
SV-2024-00655,2024-09-26,08:03,Harbor,Parks,High,In Progress,Broken playground equipment at SmartVille Hospital — hazardous for children.,,37.732673,-122.377646,54
SV-2024-00504,2024-09-27,12:31,Harbor,Electricity,Critical,Resolved,Exposed live wiring near Bus Terminal posing a serious electrocution risk.,0.5,37.746611,-122.356913,4
SV-2024-01715,2024-09-27,17:30,Central,Parks,Medium,Closed,Damaged and unsafe park benches near Sunrise Road.,6.1,37.746761,-122.414086,16
SV-2024-01097,2024-09-27,17:03,West,Water Supply,High,Resolved,Visible pipe leakage causing water wastage near SmartVille Hospital.,0.3,37.768083,-122.488168,29
SV-2024-01806,2024-09-28,10:33,Central,Garbage,High,Open,Overflowing bins near SmartVille Station attracting pests and rodents.,,37.778321,-122.442186,1
SV-2024-01422,2024-09-28,12:01,Central,Garbage,Low,Resolved,Overflowing bins near Bus Terminal attracting pests and rodents.,2.2,37.780581,-122.408845,1
SV-2024-00825,2024-09-28,10:18,West,Roads,High,In Progress,Road surface severely deteriorated near Community Center; urgent repair needed.,,37.73933,-122.49664,10
SV-2024-00618,2024-09-29,15:32,North,Electricity,Medium,In Progress,Streetlight not working near Grand Library creating a dark and unsafe area.,,37.863427,-122.405877,0
SV-2024-01911,2024-09-29,18:46,South,Garbage,Medium,Resolved,Illegal dumping of construction waste spotted near SmartVille School.,11.9,37.715607,-122.414695,0
SV-2024-00479,2024-09-30,17:32,South,Parks,Medium,Closed,Broken playground equipment at Bus Terminal — hazardous for children.,20.2,37.702808,-122.412375,4
SV-2024-01091,2024-09-30,20:27,North,Parks,Medium,In Progress,Damaged and unsafe park benches near Green Lane.,,37.834277,-122.422197,2
SV-2024-00812,2024-09-30,19:16,South,Safety,Critical,In Progress,Dangerous intersection at City Square and Community Center with no traffic signal.,,37.698342,-122.438757,11
SV-2024-00761,2024-10-01,15:29,West,Electricity,Medium,Open,Exposed live wiring near Central Market posing a serious electrocution risk.,,37.758762,-122.483321,3
SV-2024-01811,2024-10-01,16:51,East,Safety,Critical,Closed,Crumbling boundary wall near Community Center poses imminent collapse risk.,1.1,37.761283,-122.360827,88
SV-2024-01747,2024-10-01,10:56,South,Roads,High,In Progress,Road surface severely deteriorated near Sports Complex; urgent repair needed.,,37.742541,-122.417097,2
SV-2024-00604,2024-10-02,19:07,West,Water Supply,High,Closed,Critically low water pressure throughout West district.,6.4,37.771596,-122.476448,6
SV-2024-01776,2024-10-02,14:03,East,Water Supply,High,Closed,Main water pipeline burst near Community Center; flooding the road.,9.9,37.786291,-122.362419,25
SV-2024-00015,2024-10-02,11:53,West,Electricity,Medium,In Progress,Streetlight not working near Grand Library creating a dark and unsafe area.,,37.74965,-122.47758,11
SV-2024-01054,2024-10-02,20:00,Central,Water Supply,High,In Progress,Brown discoloured water from taps on Main Street.,,37.765021,-122.411884,4
SV-2024-01779,2024-10-02,18:16,Harbor,Parks,Low,Closed,Overgrown vegetation blocking the main pathway at SmartVille Station.,1.0,37.739216,-122.397465,0
SV-2024-00402,2024-10-03,18:15,South,Garbage,Medium,Open,Decomposing waste near University Campus causing foul odour.,,37.698525,-122.420722,2
SV-2024-01852,2024-10-03,15:32,East,Safety,Critical,Open,Abandoned vehicle blocking emergency access lane on Oak Avenue.,,37.764983,-122.355243,1
SV-2024-01498,2024-10-03,18:25,North,Safety,High,Resolved,Poor street lighting on Oak Avenue creating safety concerns at night.,12.8,37.820743,-122.401331,26
SV-2024-00057,2024-10-03,10:17,East,Parks,Low,In Progress,Poor maintenance of East Community Park; overgrown grass.,,37.754758,-122.387267,3
SV-2024-01744,2024-10-04,14:33,North,Roads,Medium,Resolved,Bridge surface cracking on Pine Avenue near North area.,4.9,37.821819,-122.411548,11
SV-2024-00012,2024-10-04,09:50,West,Electricity,Low,In Progress,Frequent power fluctuations in West district damaging appliances.,,37.773935,-122.464128,5
SV-2024-00843,2024-10-04,15:22,North,Safety,Critical,In Progress,Stray dogs attacking pedestrians near Fire Station.,,37.84109,-122.426576,7
SV-2024-01466,2024-10-04,16:56,Harbor,Noise,Medium,Resolved,Heavy industrial machinery noise from Harbor factory during quiet hours.,6.0,37.730029,-122.366443,4
SV-2024-00780,2024-10-05,11:20,East,Roads,Low,Resolved,Collapsed pavement on Maple Drive blocking one lane of traffic.,3.7,37.774688,-122.369699,0
SV-2024-01322,2024-10-06,12:55,Harbor,Water Supply,High,In Progress,No water supply for 8 hours in Park Road area.,,37.722742,-122.414345,14
SV-2024-00831,2024-10-07,08:55,South,Garbage,Low,In Progress,Garbage pile blocking pedestrian footpath on Maple Drive.,,37.727956,-122.427747,0
SV-2024-00666,2024-10-07,18:22,East,Parks,Low,In Progress,Broken playground equipment at City Hall — hazardous for children.,,37.75043,-122.379545,0
SV-2024-01387,2024-10-08,09:21,East,Electricity,Medium,Resolved,Visible electrical sparks from exposed transformer near Sunrise Road.,0.5,37.772275,-122.381197,6
SV-2024-01676,2024-10-08,17:20,East,Parks,Medium,Resolved,Poor maintenance of East Community Park; overgrown grass.,1.7,37.773233,-122.335787,0
SV-2024-00962,2024-10-08,18:43,North,Parks,Medium,In Progress,Overgrown vegetation blocking the main pathway at Central Market.,,37.842985,-122.413916,2
SV-2024-00515,2024-10-08,09:55,North,Safety,Critical,Resolved,Crumbling boundary wall near Bus Terminal poses imminent collapse risk.,1.3,37.80174,-122.405908,30
SV-2024-01265,2024-10-08,16:15,West,Noise,Medium,Closed,Heavy industrial machinery noise from West factory during quiet hours.,3.4,37.770798,-122.511423,10
SV-2024-01981,2024-10-09,12:38,East,Water Supply,Critical,Open,Critically low water pressure throughout East district.,,37.789306,-122.334282,100
SV-2024-01550,2024-10-09,09:25,East,Noise,Medium,Resolved,Loud music from commercial venue on Park Road disturbing residents at night.,3.5,37.762575,-122.373297,5
SV-2024-01115,2024-10-10,14:32,East,Roads,High,Closed,Road surface severely deteriorated near Grand Library; urgent repair needed.,3.1,37.78179,-122.345406,18
SV-2024-01010,2024-10-10,18:41,North,Garbage,Medium,Resolved,Decomposing waste near Central Market causing foul odour.,1.6,37.810691,-122.429867,3
SV-2024-01561,2024-10-10,07:20,East,Electricity,High,In Progress,Visible electrical sparks from exposed transformer near Elm Street.,,37.757635,-122.334932,6
SV-2024-00277,2024-10-10,11:15,South,Water Supply,High,Resolved,No water supply for 24 hours in Commerce Way area.,0.7,37.731704,-122.421785,9
SV-2024-01262,2024-10-11,17:00,South,Electricity,Medium,Closed,Streetlight not working near Shopping Mall creating a dark and unsafe area.,1.2,37.702276,-122.434265,1
SV-2024-00591,2024-10-11,12:05,East,Noise,Medium,Closed,Loud music from commercial venue on Pine Avenue disturbing residents at night.,8.8,37.773774,-122.368849,1
SV-2024-00952,2024-10-11,09:13,North,Water Supply,High,Closed,Visible pipe leakage causing water wastage near SmartVille School.,4.5,37.815714,-122.419172,23
SV-2024-00456,2024-10-11,09:19,West,Safety,Critical,Resolved,Dangerous intersection at Industrial Road and Convention Centre with no traffic signal.,0.9,37.760531,-122.480252,2
SV-2024-00954,2024-10-12,10:17,Harbor,Noise,Low,Closed,Night construction activity near Central Market violating city noise ordinance.,2.6,37.744166,-122.378363,0
SV-2024-01614,2024-10-12,15:06,East,Roads,Medium,Resolved,Damaged road markings near SmartVille Hospital creating a safety hazard.,18.2,37.76412,-122.357754,5
SV-2024-00871,2024-10-12,11:48,West,Garbage,Low,Closed,Illegal dumping of construction waste spotted near Shopping Mall.,31.0,37.80437,-122.465422,4
SV-2024-00970,2024-10-13,09:05,South,Noise,Low,Open,Excessive construction noise at Tech Park continues after permitted hours.,,37.704641,-122.418465,0
SV-2024-01271,2024-10-13,20:02,South,Noise,Low,Closed,Loud music from commercial venue on Maple Drive disturbing residents at night.,78.7,37.732265,-122.440766,1
SV-2024-00904,2024-10-13,10:58,North,Electricity,High,Closed,Visible electrical sparks from exposed transformer near Maple Drive.,0.3,37.847137,-122.432459,7
SV-2024-01149,2024-10-14,14:42,North,Electricity,Medium,Resolved,Frequent power fluctuations in North district damaging appliances.,12.4,37.793018,-122.421653,23
SV-2024-00891,2024-10-14,15:16,East,Noise,Medium,Resolved,Loud music from commercial venue on Park Road disturbing residents at night.,4.6,37.777259,-122.352303,6
SV-2024-01085,2024-10-15,21:02,South,Roads,Critical,Resolved,Bridge surface cracking on Maple Drive near South area.,3.2,37.778376,-122.378458,6
SV-2024-00908,2024-10-15,21:50,East,Roads,Medium,Closed,Damaged road markings near Tech Park creating a safety hazard.,3.3,37.729533,-122.337296,1
SV-2024-00687,2024-10-15,16:57,North,Electricity,Critical,Open,Exposed live wiring near Convention Centre posing a serious electrocution risk.,,37.839079,-122.408894,12
SV-2024-01315,2024-10-15,12:29,North,Parks,High,In Progress,Damaged and unsafe park benches near City Square.,,37.794899,-122.40103,57
SV-2024-00001,2024-10-16,08:01,West,Water Supply,Medium,Resolved,Main water pipeline burst near Community Center; flooding the road.,4.2,37.749986,-122.47426,1
SV-2024-00897,2024-10-16,10:44,South,Electricity,Medium,Resolved,Visible electrical sparks from exposed transformer near Maple Drive.,11.8,37.724055,-122.407531,6
SV-2024-00933,2024-10-16,18:43,West,Noise,Low,In Progress,Loud music from commercial venue on Pine Avenue disturbing residents at night.,,37.742369,-122.51384,0
SV-2024-01169,2024-10-16,08:17,Harbor,Parks,Medium,Closed,Damaged and unsafe park benches near Central Boulevard.,6.8,37.744372,-122.427478,1
SV-2024-00718,2024-10-16,21:17,East,Electricity,High,Resolved,Streetlight not working near Central Market creating a dark and unsafe area.,8.2,37.778994,-122.351504,48
SV-2024-01017,2024-10-16,12:45,Central,Parks,Medium,Resolved,Damaged and unsafe park benches near Commerce Way.,41.0,37.775745,-122.417642,1
SV-2024-01449,2024-10-17,15:21,East,Safety,High,In Progress,Dangerous intersection at Oak Avenue and Fire Station with no traffic signal.,,37.789128,-122.366761,18
SV-2024-00492,2024-10-17,14:28,North,Safety,Critical,Resolved,Stray dogs attacking pedestrians near City Hall.,1.7,37.841504,-122.440185,3
SV-2024-01491,2024-10-18,12:47,North,Roads,Low,In Progress,Road surface severely deteriorated near SmartVille School; urgent repair needed.,,37.814137,-122.40667,0
SV-2024-01733,2024-10-18,16:07,Harbor,Water Supply,Medium,Open,Visible pipe leakage causing water wastage near City Hall.,,37.746028,-122.406128,0
SV-2024-00253,2024-10-19,18:31,East,Parks,Medium,In Progress,Overgrown vegetation blocking the main pathway at SmartVille Station.,,37.75469,-122.358115,3
SV-2024-01571,2024-10-19,19:25,West,Electricity,Critical,Resolved,Frequent power fluctuations in West district damaging appliances.,1.0,37.741029,-122.492552,34
SV-2024-01306,2024-10-19,14:25,North,Parks,Medium,In Progress,Broken playground equipment at Convention Centre — hazardous for children.,,37.822233,-122.431266,12
SV-2024-00158,2024-10-20,19:21,Central,Parks,Medium,Closed,Broken playground equipment at Police Station — hazardous for children.,4.8,37.780387,-122.423655,12
SV-2024-01905,2024-10-20,16:10,Central,Parks,High,Resolved,Broken playground equipment at University Campus — hazardous for children.,5.1,37.781107,-122.450274,1
SV-2024-01026,2024-10-20,15:52,Harbor,Noise,High,Closed,Excessive construction noise at City Hall continues after permitted hours.,1.2,37.740814,-122.389078,4
SV-2024-01505,2024-10-21,07:25,East,Garbage,Medium,In Progress,Overflowing bins near Police Station attracting pests and rodents.,,37.784515,-122.370809,0
SV-2024-00802,2024-10-21,11:20,Central,Parks,Low,Closed,Overgrown vegetation blocking the main pathway at Bus Terminal.,15.8,37.738697,-122.399968,0
SV-2024-00767,2024-10-21,20:02,Harbor,Noise,Medium,Open,Excessive construction noise at Community Center continues after permitted hours.,,37.759336,-122.362529,9
SV-2024-00983,2024-10-21,12:24,Harbor,Parks,Medium,In Progress,Overgrown vegetation blocking the main pathway at Tech Park.,,37.73616,-122.372721,3
